doi,article_id,article_type,publication_date,oa_is_oa,oa_status,oa_fulltext
10.1126/science.adk0817,hW4385450288,dataset,2023-08-01,FALSE,closed,FALSE
10.1126/science.adk0760,hW4385462353,dataset,2023-08-01,TRUE,green,TRUE
10.1126/science.adk1055,hW4385479104,dataset,2023-08-02,FALSE,closed,FALSE
10.1126/science.adk1029,hW4385480739,dataset,2023-08-02,TRUE,green,TRUE
10.1126/science.adk1053,hW4385487250,dataset,2023-08-02,FALSE,closed,FALSE
10.1126/science.adk0992,hW4385491586,dataset,2023-08-02,FALSE,closed,FALSE
10.1126/science.adk0587,hW4385515869,article,2023-08-03,TRUE,bronze,FALSE
10.1126/science.adj0271,hW4385516139,article,2023-08-03,FALSE,closed,FALSE
10.1126/science.adj1973,hW4385516158,article,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk0826,hW4385516189,article,2023-08-03,TRUE,hybrid,FALSE
10.1126/science.adk1295,hW4385516214,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk0588,hW4385516282,article,2023-08-03,TRUE,bronze,FALSE
10.1126/science.adk1267,hW4385519967,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk1301,hW4385520379,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk1253,hW4385543784,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk1232,hW4385543920,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk1238,hW4385546863,dataset,2023-08-03,TRUE,green,TRUE
10.1126/science.adk1501,hW4385562857,dataset,2023-08-04,FALSE,closed,FALSE
10.1126/science.adk1528,hW4385563265,dataset,2023-08-04,FALSE,closed,FALSE
10.1126/science.adk0183,hW4385563546,article,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk0832,hW4385564802,article,2023-08-03,TRUE,bronze,FALSE
10.1126/science.adk1511,hW4385567222,dataset,2023-08-04,FALSE,closed,FALSE
10.1126/science.adk1518,hW4385568720,dataset,2023-08-04,FALSE,closed,FALSE
10.1126/science.adk1522,hW4385568780,dataset,2023-08-04,FALSE,closed,FALSE
10.1126/science.adk1465,hW4385576025,dataset,2023-08-04,TRUE,green,TRUE
10.1126/science.caredit.adk1285,hW4385584267,dataset,2023-08-04,FALSE,closed,FALSE
10.1126/science.adk1850,hW4385618156,dataset,2023-08-07,FALSE,closed,FALSE
10.1126/science.adk1819,hW4385638813,dataset,2023-08-07,FALSE,closed,FALSE
10.1126/science.adk2114,hW4385651768,dataset,2023-08-08,FALSE,closed,FALSE
10.1126/science.adk2041,hW4385667242,dataset,2023-08-08,FALSE,closed,FALSE
10.1126/science.adk2288,hW4385690590,dataset,2023-08-09,FALSE,closed,FALSE
10.1126/science.adk2313,hW4385690724,dataset,2023-08-09,FALSE,closed,FALSE
10.1126/science.adk2302,hW4385694126,dataset,2023-08-09,TRUE,green,TRUE
10.1126/science.adk2323,hW4385696870,dataset,2023-08-09,FALSE,closed,FALSE
10.1126/science.adk2286,hW4385696953,dataset,2023-08-09,FALSE,closed,FALSE
10.1126/science.adk2293,hW4385697454,dataset,2023-08-09,FALSE,closed,FALSE
10.1126/science.adk2557,hW4385725122,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2316,hW4385726733,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2545,hW4385726736,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adj1420,hW4385726793,article,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk1877,hW4385726832,article,2023-08-10,TRUE,bronze,FALSE
10.1126/science.adk2294,hW4385726839,dataset,2023-08-10,TRUE,green,TRUE
10.1126/science.adk2104,hW4385726840,article,2023-08-10,TRUE,hybrid,FALSE
10.1126/science.adk1876,hW4385726860,article,2023-08-10,TRUE,bronze,FALSE
10.1126/science.adk2028,hW4385726881,article,2023-08-10,TRUE,hybrid,FALSE
10.1126/science.adk2106,hW4385726899,article,2023-08-10,FALSE,closed,FALSE
10.1126/science.adi5079,hW4385727023,article,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk1505,hW4385727073,article,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2552,hW4385727089,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2105,hW4385727260,article,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2102,hW4385727283,article,2023-08-10,FALSE,closed,FALSE
10.1126/science.caredit.adk2295,hW4385727323,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk1062,hW4385727431,erratum,2023-08-10,FALSE,closed,FALSE
10.1126/science.adi7443,hW4385727474,letter,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2513,hW4385740573,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk2739,hW4385753344,dataset,2023-08-11,FALSE,closed,FALSE
10.1126/science.adk2730,hW4385754332,dataset,2023-08-11,FALSE,closed,FALSE
10.1126/science.adk2741,hW4385754468,dataset,2023-08-11,FALSE,closed,FALSE
10.1126/science.adk2726,hW4385758532,dataset,2023-08-11,FALSE,closed,FALSE
10.1126/science.adk2708,hW4385769328,dataset,2023-08-11,FALSE,closed,FALSE
10.1126/science.caredit.adk2569,hW4385778445,dataset,2023-08-10,FALSE,closed,FALSE
10.1126/science.adk3122,hW4385799716,dataset,2023-08-14,FALSE,closed,FALSE
10.1126/science.adk3119,hW4385800372,dataset,2023-08-14,FALSE,closed,FALSE
10.1126/science.adk3082,hW4385805883,dataset,2023-08-14,FALSE,closed,FALSE
10.1126/science.adk3310,hW4385828866,dataset,2023-08-15,FALSE,closed,FALSE
10.1126/science.adk3293,hW4385828880,dataset,2023-08-15,FALSE,closed,FALSE
10.1126/science.adk3289,hW4385828939,dataset,2023-08-15,FALSE,closed,FALSE
10.1126/science.adk3256,hW4385835586,dataset,2023-08-15,FALSE,closed,FALSE
10.1126/science.adk3134,hW4385839846,dataset,2023-08-15,FALSE,closed,FALSE
10.1126/science.adk3474,hW4385856733,dataset,2023-08-16,FALSE,closed,FALSE
10.1126/science.adk3449,hW4385856902,dataset,2023-08-16,FALSE,closed,FALSE
10.1126/science.adk3447,hW4385872881,dataset,2023-08-16,FALSE,closed,FALSE
10.1126/science.adk3426,hW4385873446,dataset,2023-08-16,FALSE,closed,FALSE
10.1126/science.adk3444,hW4385878235,dataset,2023-08-16,FALSE,closed,FALSE
10.1126/science.adk1051,hW4385900855,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk1038,hW4385900969,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adk1003,hW4385900975,dataset,2023-08-03,TRUE,green,TRUE
10.1126/science.caredit.adk1006,hW4385901115,dataset,2023-08-03,FALSE,closed,FALSE
10.1126/science.adj4691,hW4385928159,letter,2023-08-17,FALSE,closed,FALSE
10.1126/science.caredit.adk3302,hW4385928774,dataset,2023-08-17,FALSE,closed,FALSE
10.1126/science.adk3475,hW4385929234,dataset,2023-08-17,FALSE,closed,FALSE
10.1126/science.add3508,hW4385930013,article,2023-08-17,TRUE,bronze,FALSE
10.1126/science.add3509,hW4385930570,article,2023-08-17,FALSE,closed,FALSE
10.1126/science.adj0281,hW4385931682,article,2023-08-17,FALSE,closed,FALSE
10.1126/science.adk3648,hW4385931885,dataset,2023-08-17,FALSE,closed,FALSE
10.1126/science.add3505,hW4385931936,article,2023-08-17,TRUE,hybrid,FALSE
10.1126/science.add3501,hW4385932157,article,2023-08-17,FALSE,closed,FALSE
10.1126/science.adk3470,hW4385932269,dataset,2023-08-17,FALSE,closed,FALSE
10.1126/science.adk3291,hW4385932811,dataset,2023-08-17,FALSE,closed,FALSE
10.1126/science.adk3637,hW4385954891,dataset,2023-08-17,FALSE,closed,FALSE
10.1126/science.adj9571,hW4385965042,dataset,2023-07-26,FALSE,closed,FALSE
10.1126/science.adk3910,hW4385970622,dataset,2023-08-18,FALSE,closed,FALSE
10.1126/science.adk3923,hW4385970675,dataset,2023-08-18,FALSE,closed,FALSE
10.1126/science.adk3895,hW4385971061,dataset,2023-08-18,FALSE,closed,FALSE
10.1126/science.adk3846,hW4385986854,dataset,2023-08-18,FALSE,closed,FALSE
10.1126/science.adk4232,hW4386026594,dataset,2023-08-21,FALSE,closed,FALSE
10.1126/science.adk4227,hW4386031783,dataset,2023-08-21,FALSE,closed,FALSE
10.1126/science.adk4452,hW4386054704,dataset,2023-08-22,FALSE,closed,FALSE
10.1126/science.adk4468,hW4386055755,dataset,2023-08-22,FALSE,closed,FALSE
10.1126/science.adk4277,hW4386072774,dataset,2023-08-22,FALSE,closed,FALSE
10.1126/science.adk4442,hW4386074189,dataset,2023-08-22,FALSE,closed,FALSE
10.1126/science.adk4713,hW4386086028,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk4709,hW4386090529,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk4678,hW4386090536,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk4688,hW4386090571,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk4700,hW4386090770,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk4655,hW4386099406,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk4658,hW4386099455,dataset,2023-08-23,FALSE,closed,FALSE
10.1126/science.adk3901,hW4386119228,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4477,hW4386119283,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4905,hW4386119363,dataset,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4859,hW4386119560,dataset,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4863,hW4386119850,dataset,2023-08-24,FALSE,closed,FALSE
10.1126/science.adj8037,hW4386126772,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4483,hW4386126815,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4481,hW4386126840,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4476,hW4386126842,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.caredit.adk4653,hW4386126851,dataset,2023-08-24,FALSE,closed,FALSE
10.1126/science.adj0232,hW4386126861,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adj4393,hW4386126863,letter,2023-08-24,TRUE,green,TRUE
10.1126/science.adk4714,hW4386126980,dataset,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4674,hW4386126994,dataset,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4478,hW4386127050,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adj5002,hW4386127074,letter,2023-08-24,FALSE,closed,FALSE
10.1126/science.adi3191,hW4386127080,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4274,hW4386127111,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4275,hW4386127173,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk4482,hW4386127174,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adk5112,hW4386155351,dataset,2023-08-25,FALSE,closed,FALSE
10.1126/science.adk5104,hW4386156286,dataset,2023-08-25,FALSE,closed,FALSE
10.1126/science.adk5068,hW4386168876,dataset,2023-08-25,FALSE,closed,FALSE
10.1126/science.adk5076,hW4386169297,dataset,2023-08-25,FALSE,closed,FALSE
10.1126/science.adk5450,hW4386224825,dataset,2023-08-28,FALSE,closed,FALSE
10.1126/science.adk5662,hW4386255993,dataset,2023-08-29,FALSE,closed,FALSE
10.1126/science.adk5966,hW4386274384,dataset,2023-08-30,FALSE,closed,FALSE
10.1126/science.adk5950,hW4386279191,dataset,2023-08-30,FALSE,closed,FALSE
10.1126/science.caredit.adk5914,hW4386283690,dataset,2023-08-30,FALSE,closed,FALSE
10.1126/science.adk5920,hW4386283979,dataset,2023-08-30,FALSE,closed,FALSE
10.1126/science.adk5729,hW4386288044,dataset,2023-08-30,FALSE,closed,FALSE
10.1126/science.adk6149,hW4386316443,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk6138,hW4386316565,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk6141,hW4386316683,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5921,hW4386316749,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adj8740,hW4386316799,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5499,hW4386316800,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5506,hW4386316840,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk6142,hW4386316847,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk6174,hW4386316874,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adi6285,hW4386316894,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5503,hW4386316916,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5721,hW4386316933,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk1521,hW4386316948,article,2023-08-31,TRUE,hybrid,FALSE
10.1126/science.adk5723,hW4386316950,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5717,hW4386316985,article,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk5500,hW4386317062,article,2023-08-31,TRUE,hybrid,FALSE
10.1126/science.adk6199,hW4386317507,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk6194,hW4386317917,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.caredit.adk5918,hW4386345823,dataset,2023-08-31,FALSE,closed,FALSE
10.1126/science.adk6379,hW4386357575,dataset,2023-09-01,FALSE,closed,FALSE
10.1126/science.adk6333,hW4386380537,dataset,2023-09-01,FALSE,closed,FALSE
10.1126/science.adk6752,hW4386408293,dataset,2023-09-04,FALSE,closed,FALSE
10.1126/science.adk6895,hW4386439832,dataset,2023-09-05,FALSE,closed,FALSE
10.1126/science.adk6964,hW4386446636,dataset,2023-09-05,FALSE,closed,FALSE
10.1126/science.adk6936,hW4386447173,dataset,2023-09-05,FALSE,closed,FALSE
10.1126/science.adk6930,hW4386448355,dataset,2023-09-05,FALSE,closed,FALSE
10.1126/science.adk7162,hW4386483532,dataset,2023-09-06,FALSE,closed,FALSE
10.1126/science.adk7150,hW4386484423,dataset,2023-09-06,FALSE,closed,FALSE
10.1126/science.caredit.adk7172,hW4386494138,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk6372,hW4386494398,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7156,hW4386494590,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk6916,hW4386495261,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk6913,hW4386495284,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk6915,hW4386495318,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7390,hW4386496010,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7205,hW4386498916,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7170,hW4386523016,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk6371,hW4386523137,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk6158,hW4386523143,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adi7631,hW4386523537,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adj4475,hW4386523545,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk0961,hW4386523548,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7207,hW4386523667,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk1028,hW4386524034,article,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7193,hW4386524842,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7378,hW4386525991,dataset,2023-09-07,FALSE,closed,FALSE
10.1126/science.adk7644,hW4386533240,dataset,2023-09-08,FALSE,closed,FALSE
10.1126/science.adk7642,hW4386533273,dataset,2023-09-08,FALSE,closed,FALSE
10.1126/science.adk7667,hW4386533849,dataset,2023-09-08,TRUE,green,TRUE
10.1126/science.adk7408,hW4386553707,dataset,2023-09-08,FALSE,closed,FALSE
10.1126/science.adk7607,hW4386559437,dataset,2023-09-08,FALSE,closed,FALSE
10.1126/science.adk7643,hW4386583143,dataset,2023-09-10,FALSE,closed,FALSE
10.1126/science.adk8017,hW4386595203,dataset,2023-09-11,FALSE,closed,FALSE
10.1126/science.adk7985,hW4386608376,dataset,2023-09-11,FALSE,closed,FALSE
10.1126/science.adk7989,hW4386620541,dataset,2023-09-11,FALSE,closed,FALSE
10.1126/science.adk8237,hW4386647386,dataset,2023-09-12,FALSE,closed,FALSE
10.1126/science.adk8188,hW4386691963,dataset,2023-09-12,FALSE,closed,FALSE
10.1126/science.adk8406,hW4386699015,dataset,2023-09-13,FALSE,closed,FALSE
10.1126/science.adk8403,hW4386699526,dataset,2023-09-13,FALSE,closed,FALSE
10.1126/science.adk8415,hW4386699907,dataset,2023-09-13,FALSE,closed,FALSE
10.1126/science.adk8390,hW4386718963,dataset,2023-09-13,FALSE,closed,FALSE
10.1126/science.adk8631,hW4386730841,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8622,hW4386733118,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.caredit.adk8380,hW4386736784,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8376,hW4386736789,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8005,hW4386736811,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8409,hW4386736816,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk7572,hW4386736830,editorial,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8215,hW4386736849,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8009,hW4386736887,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8213,hW4386736888,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk7629,hW4386736901,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adj6399,hW4386736903,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk2553,hW4386736921,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adj0809,hW4386736933,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8007,hW4386736957,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8214,hW4386736970,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8603,hW4386738728,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8578,hW4386743718,dataset,2023-09-14,FALSE,closed,FALSE
10.1126/science.adk8826,hW4386761994,dataset,2023-09-15,FALSE,closed,FALSE
10.1126/science.adk8815,hW4386763899,dataset,2023-09-15,FALSE,closed,FALSE
10.1126/science.adk8796,hW4386767986,dataset,2023-09-15,FALSE,closed,FALSE
10.1126/science.adk9160,hW4386823838,dataset,2023-09-18,FALSE,closed,FALSE
10.1126/science.adk9188,hW4386823931,dataset,2023-09-18,FALSE,closed,FALSE
10.1126/science.adk9115,hW4386827834,dataset,2023-09-18,FALSE,closed,FALSE
10.1126/science.adk9158,hW4386828394,dataset,2023-09-18,FALSE,closed,FALSE
10.1126/science.adk9448,hW4386855949,dataset,2023-09-19,FALSE,closed,FALSE
10.1126/science.adk9431,hW4386856377,dataset,2023-09-19,FALSE,closed,FALSE
10.1126/science.adk9418,hW4386857431,dataset,2023-09-19,FALSE,closed,FALSE
10.1126/science.adk9376,hW4386858638,dataset,2023-09-19,FALSE,closed,FALSE
10.1126/science.adk9666,hW4386881450,dataset,2023-09-20,FALSE,closed,FALSE
10.1126/science.adk9638,hW4386881909,dataset,2023-09-20,FALSE,closed,FALSE
10.1126/science.adk9667,hW4386882367,dataset,2023-09-20,FALSE,closed,FALSE
10.1126/science.adk9659,hW4386884274,dataset,2023-09-20,FALSE,closed,FALSE
10.1126/science.adk9628,hW4386887574,dataset,2023-09-20,FALSE,closed,FALSE
10.1126/science.adk9865,hW4386916297,dataset,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk8817,hW4386916901,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adj6617,hW4386916902,letter,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9453,hW4386916915,dataset,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9202,hW4386916921,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9439,hW4386916952,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk6636,hW4386917008,editorial,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9442,hW4386917070,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk2534,hW4386917147,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9447,hW4386917149,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9203,hW4386917160,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.caredit.adk9637,hW4386917175,dataset,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9445,hW4386917177,article,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9680,hW4386917359,dataset,2023-09-21,FALSE,closed,FALSE
10.1126/science.adk9841,hW4386926964,dataset,2023-09-21,FALSE,closed,FALSE
10.1126/science.adl0039,hW4386947496,dataset,2023-09-22,FALSE,closed,FALSE
10.1126/science.adl0064,hW4386950047,dataset,2023-09-22,FALSE,closed,FALSE
10.1126/science.adl0045,hW4386953082,dataset,2023-09-22,FALSE,closed,FALSE
10.1126/science.adl0041,hW4386955610,dataset,2023-09-22,FALSE,closed,FALSE
10.1126/science.adl0025,hW4386955722,dataset,2023-09-22,FALSE,closed,FALSE
10.1126/science.adl0015,hW4386956133,dataset,2023-09-22,FALSE,closed,FALSE
10.1126/science.adl0074,hW4386996226,dataset,2023-09-24,FALSE,closed,FALSE
10.1126/science.adl0388,hW4387008552,dataset,2023-09-25,FALSE,closed,FALSE
10.1126/science.adl0375,hW4387013525,dataset,2023-09-25,FALSE,closed,FALSE
10.1126/science.adl0360,hW4387014654,dataset,2023-09-25,FALSE,closed,FALSE
10.1126/science.adl0353,hW4387014882,dataset,2023-09-25,FALSE,closed,FALSE
10.1126/science.adl0378,hW4387015466,dataset,2023-09-25,FALSE,closed,FALSE
10.1126/science.adk8767,hW4387041627,dataset,2023-09-26,FALSE,closed,FALSE
10.1126/science.adl0077,hW4387041807,dataset,2023-09-26,FALSE,closed,FALSE
10.1126/science.adl0582,hW4387043149,dataset,2023-09-26,FALSE,closed,FALSE
10.1126/science.adl0588,hW4387047332,dataset,2023-09-26,FALSE,closed,FALSE
10.1126/science.adl0589,hW4387060618,dataset,2023-09-26,FALSE,closed,FALSE
10.1126/science.adl0899,hW4387081301,dataset,2023-09-27,FALSE,closed,FALSE
10.1126/science.adl0079,hW4387086734,dataset,2023-09-27,FALSE,closed,FALSE
10.1126/science.adl0078,hW4387088032,dataset,2023-09-27,TRUE,green,TRUE
10.1126/science.adl0835,hW4387088071,dataset,2023-09-27,FALSE,closed,FALSE
10.1126/science.adl0846,hW4387091757,dataset,2023-09-27,FALSE,closed,FALSE
10.1126/science.adl0870,hW4387094687,dataset,2023-09-27,FALSE,closed,FALSE
